h_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,createdate
420031303002013,4,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,4,0,0,0,2,1,4,0,20130521
420031303002014,4,0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,4,0,1,1,2,0,2,2,20130521
420031303002015,8,2,2,4,3,1,4,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,0,0,1,0,6,2,0,0,0,0,8,0,1,2,2,1,3,5,20130521
420031303002018,3,2,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,1,0,3,0,20130521
420031303002020,6,3,3,0,3,2,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,1,0,0,0,5,1,1,1,0,1,3,3,20130521
420031303002023,4,3,0,1,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,2,2,20130521
420031303002025,16,4,7,5,3,6,7,0,0,0,0,1,0,3,0,0,0,0,1,1,1,2,2,0,4,0,1,12,4,0,0,0,0,16,0,0,4,6,2,10,6,20130521
420031303002026,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,20130521
420031303002027,3,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,0,0,0,3,0,1,1,0,1,1,2,20130521
420031303003000,43,7,27,9,14,22,7,0,0,0,0,2,0,2,2,1,3,1,1,0,7,5,11,0,6,1,1,1,41,0,0,0,1,43,0,7,12,13,4,21,22,20130521
420031303003001,7,2,4,1,2,4,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,2,0,0,0,0,4,3,0,0,0,0,7,0,0,1,3,1,2,5,20130521
420031303003002,10,0,5,5,4,5,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,2,2,0,1,0,0,1,9,0,0,0,0,10,0,1,5,4,0,6,4,20130521
420031303003003,17,5,5,7,1,11,5,0,0,0,2,3,0,1,0,1,0,1,0,0,1,3,2,1,1,1,0,9,8,0,0,0,0,16,1,2,2,5,3,12,5,20130521
420031303003005,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,20130521
420031303003006,3,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,3,0,0,0,1,0,1,2,20130521
420031303003007,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,20130521
420031303003008,2,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,2,20130521
420031303003014,8,2,5,1,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,0,1,0,0,0,8,0,0,0,0,8,0,1,3,0,2,3,5,20130521
420031303003015,5,1,3,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,4,0,0,0,0,5,0,0,0,2,2,1,4,20130521
420031303003019,5,3,2,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,5,0,0,0,0,5,0,0,0,2,0,1,4,20130521
420031303003020,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,1,1,20130521
420031303003021,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,1,1,20130521
420031303003022,3,1,2,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,1,0,0,1,2,20130521
420031303003024,7,1,4,2,2,2,3,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,0,5,0,2,0,0,7,0,0,3,0,3,4,3,20130521
420031303003025,5,3,2,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,5,0,0,0,0,5,0,0,1,1,0,1,4,20130521
420031303003026,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,20130521
420031304001001,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,20130521
420031304001005,6,2,4,0,5,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,6,0,0,0,0,6,0,1,2,1,0,3,3,20130521
420031304001006,6,0,3,3,2,2,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,6,0,0,2,3,1,2,4,20130521
420031304001007,13,4,6,3,5,5,3,0,0,1,0,1,0,2,0,0,1,0,0,0,1,3,1,0,0,2,1,11,2,0,0,0,0,13,0,0,6,2,1,10,3,20130521
420031304001008,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,2,20130521
420031304001009,5,1,1,3,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,5,0,0,0,0,5,0,1,0,1,2,1,4,20130521
420031304001010,4,1,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0,0,4,0,0,3,0,0,2,2,20130521
420031304001012,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,20130521
420031304001013,19,4,9,6,10,4,5,0,0,0,0,0,0,3,1,1,2,0,0,0,1,4,4,1,1,1,0,1,18,0,0,0,0,19,0,1,4,8,2,6,13,20130521
420031304001014,3,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,2,1,20130521
420031304001015,4,1,3,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,0,4,0,0,3,0,0,1,3,20130521
420031304001016,5,1,2,2,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,4,0,0,0,0,5,0,2,1,1,0,1,4,20130521
420031304001017,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,20130521
420031304001018,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,1,20130521
420031304001019,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,2,20130521
420031304001020,5,1,3,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,5,0,0,0,0,5,0,1,0,3,0,2,3,20130521
420031304001022,4,1,3,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,4,0,1,1,1,0,2,2,20130521
420031304001023,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,1,20130521
420031304001024,12,0,8,4,4,8,0,0,0,0,0,0,0,0,3,0,1,0,1,1,2,1,2,0,0,1,0,0,12,0,0,0,0,12,0,1,3,6,2,3,9,20130521
420031304001026,9,2,6,1,2,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,1,0,0,0,9,0,0,0,0,9,0,1,1,4,1,3,6,20130521
420031304002000,11,2,6,3,6,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,4,0,0,0,0,1,10,0,0,0,0,11,0,1,1,6,1,4,7,20130521
420031304002001,8,1,3,4,0,6,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,0,0,0,0,8,0,0,0,0,8,0,0,2,0,5,1,7,20130521
420031304002002,3,1,2,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,1,3,0,20130521
420031304002003,7,1,5,1,0,6,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2,0,0,0,0,1,6,0,0,0,0,7,0,1,0,3,2,2,5,20130521
420031304002004,9,4,3,2,2,4,3,0,0,0,0,0,0,2,1,0,0,0,2,0,0,3,0,0,0,0,1,0,9,0,0,0,0,9,0,0,1,2,2,4,5,20130521
420031304002005,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,20130521
420031304002008,5,2,3,0,2,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,5,0,0,0,0,5,0,1,0,2,0,1,4,20130521
420031304002009,8,4,1,3,5,3,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,8,0,0,0,0,8,0,1,2,1,0,2,6,20130521
420031304002010,6,0,4,2,2,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,2,4,0,0,0,0,5,1,0,5,0,1,2,4,20130521
420031304002011,28,5,20,3,6,17,5,0,0,0,0,0,1,2,3,1,2,0,1,1,1,4,7,0,2,1,2,8,20,0,0,0,0,28,0,3,5,13,2,9,19,20130521
420031304002012,4,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,4,0,0,0,0,4,0,0,1,0,1,2,2,20130521
420031304002013,11,7,1,3,5,5,1,0,0,0,0,1,1,1,0,0,0,0,1,0,2,2,0,0,1,1,1,9,1,0,0,0,1,11,0,0,3,1,0,7,4,20130521
420031304002014,29,10,15,4,10,19,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,2,14,0,3,1,3,0,28,0,0,0,1,29,0,2,7,9,1,11,18,20130521
420031304002015,6,2,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,6,0,0,0,0,6,0,1,1,2,0,6,0,20130521
420031304002016,16,1,11,4,7,7,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,6,0,3,0,1,0,16,0,0,0,0,16,0,0,10,4,1,6,10,20130521
420031304002017,12,4,8,0,5,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1,0,5,7,0,0,0,0,8,4,0,6,2,0,6,6,20130521
420031304002018,11,2,9,0,6,5,0,0,0,0,1,0,1,2,0,0,2,0,1,0,1,0,0,0,2,0,1,0,11,0,0,0,0,11,0,2,2,4,1,4,7,20130521
420031304002022,13,7,5,1,5,6,2,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,3,0,2,1,2,1,12,0,0,0,0,13,0,0,5,1,0,4,9,20130521
420031304003000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,20130521
420031304003001,15,4,8,3,7,8,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,6,0,2,0,0,0,15,0,0,0,0,15,0,1,5,4,1,6,9,20130521
420031304003003,11,4,4,3,2,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,0,1,0,1,0,11,0,0,0,0,11,0,0,2,2,3,4,7,20130521
420031304003004,13,9,2,2,8,5,0,0,0,0,0,1,1,4,1,0,0,1,0,0,1,1,0,1,1,0,1,4,7,1,0,0,1,13,0,2,1,1,0,8,5,20130521
420031304003005,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,20130521
420031304003006,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,20130521
420031304003008,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,4,0,0,0,0,4,0,1,2,0,1,2,2,20130521
420031304003009,10,1,7,2,5,3,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3,1,1,1,0,0,8,0,2,0,0,10,0,2,2,4,1,5,5,20130521
420031304003010,17,4,10,3,7,7,3,0,0,0,0,0,0,2,2,0,1,0,1,0,0,1,6,0,3,0,1,0,17,0,0,0,0,17,0,1,4,6,2,5,12,20130521
420031304003011,7,2,3,2,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,1,2,5,0,0,0,0,7,0,1,2,2,0,5,2,20130521
420031306001000,13,4,6,3,4,4,5,0,0,0,1,0,0,1,2,0,2,0,1,1,0,1,1,0,2,1,0,0,12,0,1,0,0,13,0,2,2,4,1,9,4,20130521
420031306001001,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,1,20130521
420031306001003,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,2,1,20130521
420031306001004,26,5,16,5,8,13,5,0,0,1,1,1,0,2,1,0,1,0,1,0,6,3,3,0,2,2,2,1,25,0,0,0,0,26,0,1,7,8,5,18,8,20130521
420031306001005,8,3,3,2,3,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,4,0,0,0,8,0,0,0,0,8,0,1,1,1,2,2,6,20130521
420031306001006,5,2,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,4,0,0,0,0,5,0,0,1,2,0,0,5,20130521
420031306001007,3,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,3,0,0,1,1,0,1,2,20130521
420031306001008,9,2,5,2,3,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,4,0,0,4,5,0,0,0,0,9,0,0,3,2,2,4,5,20130521
420031306001009,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,20130521
420031306001010,8,2,4,2,2,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,3,0,0,0,0,1,7,0,0,0,0,8,0,1,2,3,0,6,2,20130521
420031306001011,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,20130521
420031306001012,7,2,5,0,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2,1,0,2,5,0,0,0,0,7,0,0,1,3,1,3,4,20130521
420031306001014,5,2,0,3,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0,0,5,0,0,0,1,2,2,3,20130521
420031306001016,3,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,3,0,0,1,1,1,1,2,20130521
420031306001018,7,2,3,2,1,4,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,1,0,0,7,0,0,0,0,7,0,2,1,2,0,5,2,20130521
420031306001020,11,2,6,3,5,4,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,4,1,0,1,1,0,11,0,0,0,0,11,0,2,2,4,1,7,4,20130521
420031306001021,4,1,1,2,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,4,0,0,1,0,2,0,4,20130521
420031306001022,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,20130521
420031306001023,3,0,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,0,0,0,3,0,2,1,20130521
420031306002000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,20130521
420031306002002,8,1,7,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,1,2,5,0,0,0,1,7,1,1,2,2,2,5,3,20130521
420031306002003,10,4,6,0,3,5,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,3,0,1,1,0,2,8,0,0,0,0,10,0,0,1,3,2,5,5,20130521
420031306002004,18,6,10,2,6,8,4,0,0,0,0,0,0,1,0,0,1,0,1,0,3,2,5,1,2,1,1,3,14,1,0,0,0,18,0,1,3,6,2,11,7,20130521
420031306002005,6,2,3,1,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,2,4,0,0,0,0,6,0,1,0,2,1,4,2,20130521
420031306002007,10,3,5,2,3,3,4,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,3,1,0,0,0,1,9,0,0,0,0,10,0,0,4,2,1,3,7,20130521
420031306002009,12,2,8,2,3,4,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,6,0,0,0,1,0,12,0,0,0,0,12,0,4,3,1,2,5,7,20130521
420031306002011,6,1,3,2,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,3,3,0,0,0,0,6,0,3,1,0,1,4,2,20130521
420031306002012,19,4,11,4,5,3,11,0,0,0,0,1,0,2,0,2,0,0,4,0,1,1,5,0,2,0,1,19,0,0,0,0,0,19,0,1,4,6,4,11,8,20130521
420031306002013,7,1,4,2,4,3,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,3,4,0,0,0,0,7,0,2,2,1,1,2,5,20130521
420031306002014,17,6,8,3,7,7,3,0,0,0,1,0,0,1,1,0,1,0,1,1,1,2,2,3,2,0,1,0,17,0,0,0,0,17,0,2,5,2,2,8,9,20130521
420031306002017,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,20130521
420031306002018,17,6,6,5,5,6,6,0,0,0,0,1,0,1,0,0,1,0,0,2,0,2,8,0,0,0,2,0,17,0,0,0,0,17,0,1,3,3,4,4,13,20130521
420031306002019,10,3,5,2,3,6,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,3,0,0,0,1,0,10,0,0,0,0,10,0,1,3,3,0,5,5,20130521
420031306002020,9,2,3,4,5,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,3,0,0,1,0,0,9,0,0,0,0,9,0,1,4,1,1,1,8,20130521
420031306002021,4,1,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,4,0,0,0,0,4,0,0,1,1,1,1,3,20130521
420031306002022,8,1,6,1,0,7,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,2,0,0,1,1,6,2,0,0,0,0,8,0,3,0,3,1,2,6,20130521
420031306002023,5,0,4,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,1,4,0,0,0,0,5,0,1,2,1,1,2,3,20130521
420031306003000,40,11,16,13,6,26,8,0,0,0,0,2,0,7,0,1,2,1,1,1,2,7,8,1,2,1,4,1,38,0,0,0,1,39,1,2,14,6,7,11,29,20130521
420031306003001,61,17,27,17,20,25,16,0,0,0,0,3,0,4,2,2,3,0,2,1,5,9,19,0,6,1,4,1,53,0,6,0,1,61,0,4,12,14,14,21,40,20130521
420031306003002,48,19,21,8,21,17,10,0,0,0,0,3,4,4,0,0,6,0,2,3,9,1,10,1,3,0,2,3,44,0,1,0,0,47,1,3,10,10,6,20,28,20130521
420031306003003,13,5,5,3,6,5,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,5,0,1,1,1,0,12,0,0,0,1,13,0,0,5,3,0,5,8,20130521
420031306003004,15,7,8,0,3,10,2,0,0,0,1,1,0,1,1,0,1,0,0,0,0,3,4,0,2,1,0,0,13,0,0,1,1,15,0,1,1,3,3,6,9,20130521
420031306003005,34,8,18,8,8,20,6,0,0,0,1,0,0,1,4,1,2,0,0,1,3,4,12,0,2,1,2,1,32,0,0,0,1,34,0,3,10,10,3,14,20,20130521
420031306003006,164,53,87,24,71,72,21,0,0,0,2,5,2,17,14,2,14,2,4,5,18,5,44,1,18,6,5,8,151,1,3,0,1,157,7,13,29,49,20,71,93,20130521
420031306003007,33,11,17,5,12,14,7,0,1,0,0,1,0,4,1,0,3,1,1,1,2,4,9,0,4,0,1,2,30,0,1,0,0,33,0,3,9,5,5,11,22,20130521
420031306003008,44,10,25,9,14,17,13,0,0,0,0,4,0,2,1,0,2,2,1,2,4,4,14,0,4,0,4,2,42,0,0,0,0,44,0,2,12,11,9,14,30,20130521
420031306003009,20,5,9,6,8,9,3,0,0,0,0,1,0,1,0,0,2,3,1,0,1,2,5,0,3,0,1,1,19,0,0,0,0,20,0,4,4,4,3,5,15,20130521
420031306003010,17,3,11,3,4,7,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,8,0,2,0,1,2,15,0,0,0,0,17,0,1,3,6,4,5,12,20130521
420031306003011,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,20130521
420031306003018,3,0,1,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,1,1,1,0,1,2,20130521
420031306003019,5,0,5,0,1,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,5,0,0,1,2,2,0,5,20130521
420031306003020,12,3,6,3,4,6,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,4,2,1,0,1,2,10,0,0,0,0,11,1,1,4,2,2,10,2,20130521
420031306003021,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,20130521
420031306003022,6,2,2,2,3,2,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,6,0,2,2,0,0,5,1,20130521
420031306003023,7,1,4,2,1,5,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,7,0,0,0,0,7,0,2,0,3,1,1,6,20130521
420031306003026,10,1,4,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,0,0,0,9,0,1,0,0,10,0,1,2,4,2,1,9,20130521
420031306003027,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,20130521
420031306003028,19,5,11,3,8,10,1,0,0,0,0,0,0,4,0,0,0,1,1,0,1,1,7,0,2,0,2,0,19,0,0,0,0,19,0,2,1,7,4,8,11,20130521
420031306003029,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,20130521
420031306003030,4,1,3,0,1,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,1,1,1,3,1,20130521
420031306003031,6,2,3,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,6,0,0,0,0,6,0,2,0,1,1,1,5,20130521
420031401001000,50,3,30,17,4,7,39,0,0,0,2,0,0,4,0,4,5,1,5,4,1,11,9,0,2,1,1,45,0,0,4,0,1,48,2,1,8,16,22,27,23,20130521
420031401001001,7,0,4,3,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0,0,6,0,0,1,0,0,7,0,0,0,1,6,4,3,20130521
420031401001003,27,1,14,12,3,4,20,0,0,0,0,1,0,1,0,0,2,0,1,0,1,16,4,0,1,0,0,23,0,0,3,0,1,26,1,0,4,5,17,9,18,20130521
420031401001005,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,20130521
420031401001007,92,9,55,28,7,14,71,0,1,0,0,3,0,3,0,5,7,1,8,5,2,26,20,3,3,4,1,85,1,0,5,0,1,92,0,4,11,22,46,52,40,20130521
420031401001008,8,1,2,5,1,2,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,2,0,0,8,0,0,0,0,0,8,0,0,0,2,5,6,2,20130521
420031401001009,24,2,9,13,1,5,18,0,0,0,0,0,0,0,0,1,2,0,0,1,1,6,11,0,0,1,1,20,0,0,3,0,1,23,1,0,6,8,8,12,12,20130521
420031401001010,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,1,20130521
420031401001011,3,0,1,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,3,0,0,1,1,1,2,1,20130521
420031401001012,4,0,1,3,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,4,0,0,1,2,1,1,3,20130521
420031401001013,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,3,0,0,0,1,2,2,1,20130521
420031401001014,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,2,2,1,20130521
420031401001015,3,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,2,2,1,20130521
420031401002000,29,2,15,12,3,3,23,0,0,0,0,1,0,1,0,0,3,1,5,0,1,10,5,2,0,0,0,27,0,0,2,0,0,29,0,1,7,5,14,15,14,20130521
420031401002001,23,1,11,11,2,3,18,0,0,0,0,0,0,1,0,1,1,0,4,1,2,8,4,1,0,0,0,22,0,0,0,0,1,23,0,1,6,5,10,15,8,20130521
